snapshot_id,snapshot_month_end_date_key,loan_id,dpd,aging_bucket,is_npl,ecl_stage,outstanding_balance,provision_amount,provision_rate
39049,20240430,3197,323,90+,True,3,42009.46,18846.41,0.4486
39050,20240531,3197,317,90+,True,3,39108.13,18126.64,0.4635
39051,20240630,3197,305,90+,True,3,35270.53,13957.17,0.3957
39052,20240731,3197,306,90+,True,3,35270.53,15546.84,0.4408
39053,20240831,3197,288,90+,True,3,35270.53,15855.35,0.4495
39054,20240930,3197,270,90+,True,3,35270.53,15418.2,0.4371
39055,20241031,3197,261,90+,True,3,35270.53,14111.78,0.4001
39056,20241130,3197,243,90+,True,3,35270.53,15970.21,0.4528
39057,20241231,3197,264,90+,True,3,35270.53,15074.46,0.4274
39058,20250131,3197,244,90+,True,3,35270.53,15680.54,0.4446
39059,20250228,3197,255,90+,True,3,35270.53,15455.37,0.4382
39060,20250331,3197,308,90+,True,3,35270.53,15569.3,0.4414
39061,20250430,3197,299,90+,True,3,35270.53,15115.77,0.4286
39062,20250531,3197,358,90+,True,3,35270.53,15209.69,0.4312
39063,20250630,3197,352,90+,True,3,35270.53,15462.86,0.4384
39064,20250731,3197,328,90+,True,3,35270.53,15565.14,0.4413
39065,20250831,3197,322,90+,True,3,35270.53,16939.44,0.4803
39066,20250930,3197,312,90+,True,3,35270.53,16017.33,0.4541
39067,20251031,3197,300,90+,True,3,35270.53,16271.06,0.4613
39068,20251130,3197,286,90+,True,3,35270.53,16755.49,0.4751
39069,20251231,3197,349,90+,True,3,35270.53,16490.02,0.4675
39070,20250930,3198,0,Current,False,1,250268.7,15992.98,0.0639
39071,20251031,3198,0,Current,False,1,221603.41,12194.3,0.055
39072,20251130,3198,0,Current,False,1,202453.12,7778.51,0.0384
39073,20251231,3198,0,Current,False,1,217121.82,2171.22,0.01
39074,20251231,3199,13,1-30,False,1,137893.15,12506.97,0.0907
39075,20250831,3200,0,Current,False,1,345522.02,9061.27,0.0262
39076,20250930,3200,0,Current,False,1,327631.29,10123.7,0.0309
39077,20251031,3200,0,Current,False,1,312120.57,4486.5,0.0144
39078,20251130,3200,0,Current,False,1,292312.7,9716.7,0.0332
39079,20251231,3200,0,Current,False,1,275076.83,15847.93,0.0576
39080,20250831,3201,24,1-30,False,1,63844.24,2836.7,0.0444
39081,20250930,3201,7,1-30,False,1,61744.25,1065.04,0.0172
39082,20251031,3201,40,31-60,False,2,62788.49,10525.96,0.1676
39083,20251130,3201,74,61-90,False,2,63832.73,9759.5,0.1529
39084,20251231,3201,99,90+,True,3,64876.97,30565.23,0.4711
39085,20240331,3202,0,Current,False,1,15251.6,565.02,0.037
39086,20240430,3202,0,Current,False,1,15001.76,507.28,0.0338
39087,20240531,3202,0,Current,False,1,14599.73,546.52,0.0374
39088,20240630,3202,0,Current,False,1,14351.33,143.51,0.01
39089,20240731,3202,0,Current,False,1,13922.36,483.85,0.0348
39090,20240831,3202,0,Current,False,1,13458.73,475.48,0.0353
39091,20240930,3202,0,Current,False,1,12986.54,383.43,0.0295
39092,20241031,3202,0,Current,False,1,12469.19,300.13,0.0241
39093,20241130,3202,0,Current,False,1,11272.56,293.51,0.026
39094,20241231,3202,0,Current,False,1,11524.15,348.27,0.0302
39095,20250131,3202,0,Current,False,1,11056.93,550.34,0.0498
39096,20250228,3202,0,Current,False,1,10588.95,294.91,0.0279
39097,20250331,3202,0,Current,False,1,10155.0,125.44,0.0124
39098,20250430,3202,0,Current,False,1,9649.25,173.32,0.018
39099,20250531,3202,0,Current,False,1,9146.95,373.44,0.0408
39100,20250630,3202,0,Current,False,1,8629.79,156.77,0.0182
39101,20250731,3202,0,Current,False,1,8197.84,199.57,0.0243
39102,20250831,3202,0,Current,False,1,7715.3,141.44,0.0183
39103,20250930,3202,0,Current,False,1,7207.24,293.94,0.0408
39104,20251031,3202,0,Current,False,1,6920.39,288.83,0.0417
39105,20251130,3202,0,Current,False,1,6276.19,190.0,0.0303
39106,20251231,3202,0,Current,False,1,5824.9,58.25,0.01
39107,20250228,3203,33,31-60,False,2,536694.31,83964.78,0.1564
39108,20250331,3203,9,1-30,False,1,506994.58,10281.6,0.0203
39109,20250430,3203,0,Current,False,1,477846.95,11956.38,0.025
39110,20250531,3203,0,Current,False,1,448300.04,21784.58,0.0486
39111,20250630,3203,17,1-30,False,1,440403.72,8023.0,0.0182
39112,20250731,3203,0,Current,False,1,387358.47,9562.43,0.0247
39113,20250831,3203,0,Current,False,1,343376.54,3433.77,0.01
39114,20250930,3203,22,1-30,False,1,335766.67,20533.19,0.0612
39115,20251031,3203,36,31-60,False,2,352160.98,57871.11,0.1643
39116,20251130,3203,51,31-60,False,2,368555.3,65340.85,0.1773
39117,20251231,3203,85,61-90,False,2,384949.61,65576.52,0.1704
39118,20240331,3204,0,Current,False,1,198434.67,1984.35,0.01
39119,20240430,3204,20,1-30,False,1,208117.95,9229.56,0.0443
39120,20240531,3204,36,31-60,False,2,198321.23,32242.23,0.1626
39121,20240630,3204,55,31-60,False,2,208004.5,23620.09,0.1136
39122,20240731,3204,32,31-60,False,2,190758.65,30713.48,0.161
39123,20240831,3204,56,31-60,False,2,178800.02,21396.72,0.1197
39124,20240930,3204,70,61-90,False,2,188483.3,27362.93,0.1452
39125,20241031,3204,63,61-90,False,2,169466.52,23727.2,0.14
39126,20241130,3204,94,90+,True,3,179149.8,78719.82,0.4394
39127,20241231,3204,126,90+,True,3,188833.07,85976.09,0.4553
39128,20250131,3204,163,90+,True,3,198516.35,88484.88,0.4457
39129,20250228,3204,184,90+,True,3,208199.63,92632.53,0.4449
39130,20250331,3204,208,90+,True,3,217882.91,94692.48,0.4346
39131,20250430,3204,239,90+,True,3,227566.19,106487.87,0.4679
39132,20250531,3204,266,90+,True,3,237249.47,107730.93,0.4541
39133,20250630,3204,302,90+,True,3,246932.75,116046.38,0.47
39134,20250731,3204,339,90+,True,3,256616.02,116643.15,0.4545
39135,20250831,3204,355,90+,True,3,266299.3,118324.58,0.4443
39136,20250930,3204,360,90+,True,3,275982.58,128113.27,0.4642
39137,20251031,3204,360,90+,True,3,285665.86,119338.39,0.4178
39138,20251130,3204,360,90+,True,3,295349.14,122091.5,0.4134
39139,20251231,3204,360,90+,True,3,305032.42,142950.26,0.4686
39140,20240831,3205,34,31-60,False,2,244004.96,37720.94,0.1546
39141,20240930,3205,67,61-90,False,2,252209.92,39506.44,0.1566
39142,20241031,3205,92,90+,True,3,260414.88,108021.1,0.4148
39143,20241130,3205,105,90+,True,3,268619.84,112558.03,0.419
39144,20241231,3205,84,61-90,False,2,251308.6,36174.33,0.1439
39145,20250131,3205,61,61-90,False,2,240531.77,30949.17,0.1287
39146,20250228,3205,83,61-90,False,2,248736.73,44613.32,0.1794
39147,20250331,3205,98,90+,True,3,256941.69,118670.35,0.4619
39148,20250430,3205,116,90+,True,3,265146.65,123791.76,0.4669
39149,20250531,3205,136,90+,True,3,273351.61,132114.07,0.4833
39150,20250630,3205,170,90+,True,3,281556.57,118405.31,0.4205
39151,20250731,3205,205,90+,True,3,289761.53,134763.58,0.4651
39152,20250831,3205,236,90+,True,3,297966.49,131474.06,0.4412
39153,20250930,3205,268,90+,True,3,306171.45,135858.92,0.4437
39154,20251031,3205,292,90+,True,3,314376.4,140225.72,0.446
39155,20251130,3205,313,90+,True,3,322581.36,141548.39,0.4388
39156,20251231,3205,348,90+,True,3,330786.32,153843.1,0.4651
39157,20241231,3206,28,1-30,False,1,108776.92,6399.46,0.0588
39158,20250131,3206,40,31-60,False,2,114453.83,20567.64,0.1797
39159,20250228,3206,16,1-30,False,1,104300.02,11762.41,0.1128
39160,20250331,3206,35,31-60,False,2,109976.93,21550.81,0.196
39161,20250430,3206,11,1-30,False,1,100493.34,7771.23,0.0773
39162,20250531,3206,31,31-60,False,2,106170.26,22983.47,0.2165
39163,20250630,3206,10,1-30,False,1,95988.42,4604.27,0.048
39164,20250731,3206,40,31-60,False,2,101665.34,23417.93,0.2303
39165,20250831,3206,53,31-60,False,2,107342.25,20590.51,0.1918
39166,20250930,3206,75,61-90,False,2,113019.17,22816.58,0.2019
39167,20251031,3206,97,90+,True,3,118696.09,59029.33,0.4973
39168,20251130,3206,114,90+,True,3,124373.0,62861.98,0.5054
39169,20251231,3206,126,90+,True,3,130049.92,64465.28,0.4957
39170,20250531,3207,0,Current,False,1,463154.94,15505.81,0.0335
39171,20250630,3207,0,Current,False,1,448993.94,10858.08,0.0242
39172,20250731,3207,0,Current,False,1,439451.88,11926.54,0.0271
39173,20250831,3207,0,Current,False,1,422605.47,12935.38,0.0306
39174,20250930,3207,0,Current,False,1,405698.75,7137.05,0.0176
39175,20251031,3207,0,Current,False,1,382424.44,18686.36,0.0489
39176,20251130,3207,0,Current,False,1,365634.86,17072.1,0.0467
39177,20251231,3207,0,Current,False,1,347270.67,10892.19,0.0314
39178,20240731,3208,0,Current,False,1,114877.87,3947.1,0.0344
39179,20240831,3208,0,Current,False,1,111997.73,1119.98,0.01
39180,20240930,3208,0,Current,False,1,105538.72,2315.12,0.0219
39181,20241031,3208,0,Current,False,1,99716.13,2448.07,0.0246
39182,20241130,3208,0,Current,False,1,94255.38,4384.78,0.0465
39183,20241231,3208,0,Current,False,1,88653.38,3693.64,0.0417
39184,20250131,3208,0,Current,False,1,83294.1,3618.69,0.0434
39185,20250228,3208,0,Current,False,1,77296.3,944.33,0.0122
39186,20250331,3208,0,Current,False,1,69543.48,3500.56,0.0503
39187,20250430,3208,0,Current,False,1,66639.73,1567.59,0.0235
39188,20250531,3208,0,Current,False,1,58128.81,1624.69,0.0279
39189,20250630,3208,0,Current,False,1,52408.47,524.08,0.01
39190,20250731,3208,0,Current,False,1,47045.56,3303.71,0.0702
39191,20250831,3208,0,Current,False,1,43604.86,1369.27,0.0314
39192,20250930,3208,0,Current,False,1,39885.32,519.96,0.013
39193,20251031,3208,0,Current,False,1,0.0,0.0,0.041
39194,20251130,3208,0,Current,False,1,0.0,0.0,0.0125
39195,20251231,3208,0,Current,False,1,0.0,0.0,0.0393
39196,20240731,3209,0,Current,False,1,166543.17,15970.79,0.0959
39197,20240831,3209,0,Current,False,1,134889.83,11131.67,0.0825
39198,20240930,3209,0,Current,False,1,69315.51,6103.66,0.0881
39199,20241031,3209,0,Current,False,1,83558.67,5795.39,0.0694
39200,20241130,3209,0,Current,False,1,0.0,0.0,0.0785
39201,20241231,3209,0,Current,False,1,0.0,0.0,0.0705
39202,20250131,3209,0,Current,False,1,0.0,0.0,0.0655
39203,20250228,3209,0,Current,False,1,0.0,0.0,0.0608
39204,20250331,3209,0,Current,False,1,0.0,0.0,0.0651
39205,20250430,3209,0,Current,False,1,0.0,0.0,0.0748
39206,20250531,3209,0,Current,False,1,0.0,0.0,0.1025
39207,20250630,3209,0,Current,False,1,0.0,0.0,0.1009
39208,20250731,3209,0,Current,False,1,0.0,0.0,0.1102
39209,20250831,3209,0,Current,False,1,0.0,0.0,0.1023
39210,20250930,3209,0,Current,False,1,0.0,0.0,0.0986
39211,20251031,3209,0,Current,False,1,0.0,0.0,0.0598
39212,20251130,3209,0,Current,False,1,0.0,0.0,0.1052
39213,20251231,3209,0,Current,False,1,0.0,0.0,0.0955
39214,20250831,3210,34,31-60,False,2,34633.54,6233.72,0.18
39215,20250930,3210,55,31-60,False,2,32778.52,4915.85,0.15
39216,20251031,3210,68,61-90,False,2,34812.07,4119.55,0.1183
39217,20251130,3210,99,90+,True,3,36845.61,17547.58,0.4762
39218,20251231,3210,117,90+,True,3,38879.15,17879.67,0.4599
39219,20240630,3211,16,1-30,False,1,368596.23,11426.11,0.031
39220,20240731,3211,4,1-30,False,1,296133.9,10513.28,0.0355
39221,20240831,3211,31,31-60,False,2,336630.14,62073.01,0.1844
39222,20240930,3211,62,61-90,False,2,377126.37,53059.66,0.1407
39223,20241031,3211,82,61-90,False,2,417622.6,65720.19,0.1574
39224,20241130,3211,112,90+,True,3,458118.83,219190.94,0.4785
39225,20241231,3211,146,90+,True,3,498615.06,228773.95,0.4588
39226,20250131,3211,161,90+,True,3,539111.3,239115.3,0.4435
39227,20250228,3211,180,90+,True,3,579607.53,250838.77,0.4328
39228,20250331,3211,214,90+,True,3,620103.76,299616.04,0.4832
39229,20250430,3211,227,90+,True,3,660599.99,280488.9,0.4246
39230,20250531,3211,251,90+,True,3,701096.22,325525.41,0.4643
39231,20250630,3211,264,90+,True,3,741592.46,348093.51,0.4694
39232,20250731,3211,293,90+,True,3,782088.69,355743.95,0.4549
39233,20250831,3211,312,90+,True,3,822584.92,391158.43,0.4755
39234,20250930,3211,333,90+,True,3,863081.15,387300.58,0.4487
39235,20251031,3211,360,90+,True,3,903577.38,392574.27,0.4345
39236,20251130,3211,360,90+,True,3,944073.62,422336.3,0.4474
39237,20251231,3211,360,90+,True,3,984569.85,420406.01,0.427
39238,20241231,3212,30,1-30,False,2,230586.59,32149.5,0.1394
39239,20250131,3212,10,1-30,False,1,212857.04,14474.85,0.068
39240,20250228,3212,0,Current,False,1,191393.39,6383.31,0.0334
39241,20250331,3212,0,Current,False,1,173476.64,4237.2,0.0244
39242,20250430,3212,35,31-60,False,2,183963.23,28671.49,0.1559
39243,20250531,3212,67,61-90,False,2,194449.82,35655.04,0.1834
39244,20250630,3212,81,61-90,False,2,204936.41,33332.23,0.1626
39245,20250731,3212,114,90+,True,3,215423.0,96837.48,0.4495
39246,20250831,3212,147,90+,True,3,225909.59,105531.07,0.4671
39247,20250930,3212,168,90+,True,3,236396.19,103246.71,0.4368
39248,20251031,3212,190,90+,True,3,246882.78,111516.96,0.4517
39249,20251130,3212,211,90+,True,3,257369.37,112541.45,0.4373
39250,20251231,3212,244,90+,True,3,267855.96,124625.34,0.4653
39251,20240731,3213,0,Current,False,1,134436.99,1344.37,0.01
39252,20240831,3213,0,Current,False,1,115522.58,7669.48,0.0664
39253,20240930,3213,0,Current,False,1,100267.26,5325.62,0.0531
39254,20241031,3213,0,Current,False,1,86488.85,3800.88,0.0439
39255,20241130,3213,0,Current,False,1,73447.69,734.48,0.01
39256,20241231,3213,0,Current,False,1,60206.23,602.06,0.01
39257,20250131,3213,0,Current,False,1,53203.8,532.04,0.01
39258,20250228,3213,0,Current,False,1,0.0,0.0,0.0195
39259,20250331,3213,0,Current,False,1,0.0,0.0,0.0461
39260,20250430,3213,0,Current,False,1,0.0,0.0,0.0221
39261,20250531,3213,0,Current,False,1,0.0,0.0,0.01
39262,20250630,3213,0,Current,False,1,0.0,0.0,0.0234
39263,20250731,3213,0,Current,False,1,0.0,0.0,0.033
39264,20250831,3213,0,Current,False,1,0.0,0.0,0.0402
39265,20250930,3213,0,Current,False,1,0.0,0.0,0.0241
39266,20251031,3213,0,Current,False,1,0.0,0.0,0.0231
39267,20251130,3213,0,Current,False,1,0.0,0.0,0.0504
39268,20251231,3213,0,Current,False,1,0.0,0.0,0.01
39269,20250930,3214,0,Current,False,1,177410.58,14614.69,0.0824
39270,20251031,3214,0,Current,False,1,167519.87,8958.18,0.0535
39271,20251130,3214,0,Current,False,1,150942.1,11273.46,0.0747
39272,20251231,3214,0,Current,False,1,139346.35,7720.56,0.0554
39273,20250131,3215,0,Current,False,1,121998.24,3425.03,0.0281
39274,20250228,3215,0,Current,False,1,115160.74,1363.06,0.0118
39275,20250331,3215,0,Current,False,1,105288.99,1052.89,0.01
39276,20250430,3215,0,Current,False,1,99183.99,2439.1,0.0246
39277,20250531,3215,0,Current,False,1,91174.22,2326.19,0.0255
39278,20250630,3215,0,Current,False,1,89153.1,4958.89,0.0556
39279,20250731,3215,0,Current,False,1,87855.06,5902.76,0.0672
39280,20250831,3215,0,Current,False,1,80166.49,848.98,0.0106
39281,20250930,3215,0,Current,False,1,73161.99,731.62,0.01
39282,20251031,3215,0,Current,False,1,77160.22,2286.59,0.0296
39283,20251130,3215,0,Current,False,1,58977.59,1892.87,0.0321
39284,20251231,3215,0,Current,False,1,51407.0,514.07,0.01
39285,20240331,3216,12,1-30,False,1,183948.79,13589.02,0.0739
39286,20240430,3216,31,31-60,False,2,191697.59,38455.0,0.2006
39287,20240531,3216,66,61-90,False,2,183500.5,37837.06,0.2062
39288,20240630,3216,52,31-60,False,2,169274.0,39890.29,0.2357
39289,20240731,3216,40,31-60,False,2,156626.35,29478.86,0.1882
39290,20240831,3216,66,61-90,False,2,149302.76,30097.36,0.2016
39291,20240930,3216,91,90+,True,3,157051.55,79507.6,0.5063
39292,20241031,3216,124,90+,True,3,164800.35,85631.83,0.5196
39293,20241130,3216,141,90+,True,3,172549.14,92352.07,0.5352
39294,20241231,3216,155,90+,True,3,180297.93,88650.85,0.4917
39295,20250131,3216,188,90+,True,3,188046.73,93971.84,0.4997
39296,20250228,3216,221,90+,True,3,195795.52,89925.4,0.4593
39297,20250331,3216,245,90+,True,3,203544.32,99789.29,0.4903
39298,20250430,3216,279,90+,True,3,211293.11,103695.18,0.4908
39299,20250531,3216,310,90+,True,3,219041.9,113913.28,0.5201
39300,20250630,3216,334,90+,True,3,226790.7,121651.84,0.5364
39301,20250731,3216,355,90+,True,3,234539.49,118202.9,0.504
39302,20250831,3216,360,90+,True,3,242288.28,119958.81,0.4951
39303,20250930,3216,360,90+,True,3,250037.08,123529.08,0.494
39304,20251031,3216,360,90+,True,3,257785.87,126316.88,0.49
39305,20251130,3216,360,90+,True,3,265534.66,129160.28,0.4864
39306,20251231,3216,360,90+,True,3,273283.46,138722.92,0.5076
39307,20240430,3217,0,Current,False,1,246773.86,11288.85,0.0457
39308,20240531,3217,0,Current,False,1,213465.98,12434.24,0.0582
39309,20240630,3217,0,Current,False,1,185091.78,11713.24,0.0633
39310,20240731,3217,0,Current,False,1,161658.96,10525.97,0.0651
39311,20240831,3217,0,Current,False,1,157712.08,13361.89,0.0847
39312,20240930,3217,0,Current,False,1,153519.52,14515.96,0.0946
39313,20241031,3217,0,Current,False,1,125272.02,13394.8,0.1069
39314,20241130,3217,0,Current,False,1,113212.89,7133.75,0.063
39315,20241231,3217,0,Current,False,1,0.0,0.0,0.0802
39316,20250131,3217,0,Current,False,1,0.0,0.0,0.0771
39317,20250228,3217,0,Current,False,1,0.0,0.0,0.0826
39318,20250331,3217,0,Current,False,1,0.0,0.0,0.0685
39319,20250430,3217,0,Current,False,1,0.0,0.0,0.0673
39320,20250531,3217,0,Current,False,1,0.0,0.0,0.0767
39321,20250630,3217,0,Current,False,1,0.0,0.0,0.0972
39322,20250731,3217,0,Current,False,1,0.0,0.0,0.0947
39323,20250831,3217,0,Current,False,1,0.0,0.0,0.0599
39324,20250930,3217,0,Current,False,1,0.0,0.0,0.0634
39325,20251031,3217,0,Current,False,1,0.0,0.0,0.0672
39326,20251130,3217,0,Current,False,1,0.0,0.0,0.0808
39327,20251231,3217,0,Current,False,1,0.0,0.0,0.0978
39328,20251231,3218,28,1-30,False,1,125507.53,2185.52,0.0174
39329,20251130,3219,13,1-30,False,1,102124.61,8009.36,0.0784
39330,20251231,3219,42,31-60,False,2,106949.23,21604.62,0.202
39331,20250731,3220,0,Current,False,1,322740.33,3227.4,0.01
39332,20250831,3220,0,Current,False,1,295263.27,11550.06,0.0391
39333,20250930,3220,0,Current,False,1,275307.96,12283.63,0.0446
39334,20251031,3220,0,Current,False,1,241928.15,15766.05,0.0652
39335,20251130,3220,0,Current,False,1,223059.97,5300.96,0.0238
39336,20251231,3220,0,Current,False,1,197122.08,10915.64,0.0554
39337,20240229,3221,18,1-30,False,1,500384.66,18349.29,0.0367
39338,20240331,3221,32,31-60,False,2,488712.5,68580.18,0.1403
39339,20240430,3221,8,1-30,False,1,414617.06,4146.17,0.01
39340,20240531,3221,1,1-30,False,1,377030.37,11198.79,0.0297
39341,20240630,3221,0,Current,False,1,324095.64,11202.3,0.0346
39342,20240731,3221,35,31-60,False,2,344680.29,56548.69,0.1641
39343,20240831,3221,14,1-30,False,1,247988.5,2479.88,0.01
39344,20240930,3221,26,1-30,False,1,268573.15,2685.73,0.01
39345,20241031,3221,43,31-60,False,2,289157.81,46662.96,0.1614
39346,20241130,3221,60,31-60,False,2,309742.46,48399.51,0.1563
39347,20241231,3221,85,61-90,False,2,330327.12,50899.1,0.1541
39348,20250131,3221,118,90+,True,3,350911.77,162811.26,0.464
39349,20250228,3221,136,90+,True,3,371496.43,164116.09,0.4418
39350,20250331,3221,155,90+,True,3,392081.08,176343.66,0.4498
39351,20250430,3221,181,90+,True,3,412665.74,179076.94,0.434
39352,20250531,3221,198,90+,True,3,433250.39,190638.61,0.44
39353,20250630,3221,229,90+,True,3,453835.05,202024.07,0.4451
39354,20250731,3221,264,90+,True,3,474419.7,211847.79,0.4465
39355,20250831,3221,295,90+,True,3,495004.36,209524.91,0.4233
39356,20250930,3221,328,90+,True,3,515589.01,219370.43,0.4255
39357,20251031,3221,360,90+,True,3,536173.67,252084.83,0.4702
39358,20251130,3221,360,90+,True,3,556758.32,238939.89,0.4292
39359,20251231,3221,360,90+,True,3,577342.98,246034.93,0.4262
39360,20250630,3222,0,Current,False,1,204502.53,10510.91,0.0514
39361,20250731,3222,0,Current,False,1,199286.76,5969.64,0.03
39362,20250831,3222,0,Current,False,1,184211.89,3168.23,0.0172
39363,20250930,3222,0,Current,False,1,176108.09,6702.32,0.0381
39364,20251031,3222,0,Current,False,1,167856.07,9372.62,0.0558
39365,20251130,3222,0,Current,False,1,159736.37,3802.2,0.0238
39366,20251231,3222,0,Current,False,1,145571.18,1455.71,0.01
39367,20250430,3223,16,1-30,False,1,17760.45,643.87,0.0363
39368,20250531,3223,34,31-60,False,2,20520.9,2962.6,0.1444
39369,20250630,3223,49,31-60,False,2,23281.35,3575.28,0.1536
39370,20250731,3223,84,61-90,False,2,26041.8,4098.06,0.1574
39371,20250831,3223,119,90+,True,3,28802.25,12567.01,0.4363
39372,20250930,3223,142,90+,True,3,31562.7,13594.81,0.4307
39373,20251031,3223,162,90+,True,3,34323.15,14723.26,0.429
39374,20251130,3223,177,90+,True,3,37083.6,16043.05,0.4326
39375,20251231,3223,204,90+,True,3,39844.05,17813.07,0.4471
39376,20251130,3224,0,Current,False,1,67998.9,3505.29,0.0515
39377,20251231,3224,0,Current,False,1,59105.04,3784.01,0.064
39378,20241231,3225,0,Current,False,1,49442.27,1302.55,0.0263
39379,20250131,3225,0,Current,False,1,37240.07,1332.57,0.0358
39380,20250228,3225,0,Current,False,1,27739.22,1489.91,0.0537
39381,20250331,3225,0,Current,False,1,0.0,0.0,0.0361
39382,20250430,3225,0,Current,False,1,0.0,0.0,0.0438
39383,20250531,3225,0,Current,False,1,0.0,0.0,0.01
39384,20250630,3225,0,Current,False,1,0.0,0.0,0.0373
39385,20250731,3225,0,Current,False,1,0.0,0.0,0.0461
39386,20250831,3225,0,Current,False,1,0.0,0.0,0.0367
39387,20250930,3225,0,Current,False,1,0.0,0.0,0.01
39388,20251031,3225,0,Current,False,1,0.0,0.0,0.01
39389,20251130,3225,0,Current,False,1,0.0,0.0,0.0488
39390,20251231,3225,0,Current,False,1,0.0,0.0,0.01
39391,20241231,3226,0,Current,False,1,51849.68,890.85,0.0172
39392,20250131,3226,0,Current,False,1,47483.92,2510.07,0.0529
39393,20250228,3226,0,Current,False,1,42822.5,1869.62,0.0437
39394,20250331,3226,0,Current,False,1,38211.24,1005.85,0.0263
39395,20250430,3226,0,Current,False,1,34280.57,875.17,0.0255
39396,20250531,3226,0,Current,False,1,28806.35,1125.99,0.0391
39397,20250630,3226,0,Current,False,1,24749.63,1219.51,0.0493
39398,20250731,3226,0,Current,False,1,17476.83,523.79,0.03
39399,20250831,3226,0,Current,False,1,0.0,0.0,0.0319
39400,20250930,3226,0,Current,False,1,0.0,0.0,0.0363
39401,20251031,3226,0,Current,False,1,0.0,0.0,0.0131
39402,20251130,3226,0,Current,False,1,0.0,0.0,0.0442
39403,20251231,3226,0,Current,False,1,0.0,0.0,0.0637
39404,20250430,3227,31,31-60,False,2,85218.0,17119.7,0.2009
39405,20250531,3227,17,1-30,False,1,76728.01,5920.45,0.0772
39406,20250630,3227,0,Current,False,1,65731.18,6758.42,0.1028
39407,20250731,3227,28,1-30,False,1,70249.17,6978.44,0.0993
39408,20250831,3227,14,1-30,False,1,61829.84,2490.99,0.0403
39409,20250930,3227,6,1-30,False,1,53435.09,3887.65,0.0728
39410,20251031,3227,25,1-30,False,1,57953.08,5804.9,0.1002
39411,20251130,3227,49,31-60,False,2,62471.08,12373.17,0.1981
39412,20251231,3227,69,61-90,False,2,66989.07,11740.97,0.1753
39413,20240430,3228,0,Current,False,1,252432.39,9152.95,0.0363
39414,20240531,3228,0,Current,False,1,243203.86,11204.58,0.0461
39415,20240630,3228,0,Current,False,1,234832.19,5782.49,0.0246
39416,20240731,3228,0,Current,False,1,224478.29,2244.78,0.01
39417,20240831,3228,0,Current,False,1,216426.2,2164.26,0.01
39418,20240930,3228,0,Current,False,1,214033.91,10332.4,0.0483
39419,20241031,3228,0,Current,False,1,203622.57,8358.39,0.041
39420,20241130,3228,0,Current,False,1,194379.58,14996.47,0.0772
39421,20241231,3228,0,Current,False,1,185014.83,13184.53,0.0713
39422,20250131,3228,0,Current,False,1,179135.38,1791.35,0.01
39423,20250228,3228,0,Current,False,1,169340.83,5113.23,0.0302
39424,20250331,3228,0,Current,False,1,167238.28,5693.53,0.034
39425,20250430,3228,0,Current,False,1,157747.23,1577.47,0.01
39426,20250531,3228,0,Current,False,1,143489.69,6858.73,0.0478
39427,20250630,3228,0,Current,False,1,134435.82,8606.02,0.064
39428,20250731,3228,0,Current,False,1,124858.27,2700.66,0.0216
39429,20250831,3228,0,Current,False,1,116393.46,5707.65,0.049
39430,20250930,3228,0,Current,False,1,114611.64,8886.68,0.0775
39431,20251031,3228,0,Current,False,1,104953.92,1049.54,0.01
39432,20251130,3228,0,Current,False,1,90644.26,1624.17,0.0179
39433,20251231,3228,0,Current,False,1,80476.28,2424.8,0.0301
39434,20250630,3229,21,1-30,False,1,145304.6,7338.56,0.0505
39435,20250731,3229,35,31-60,False,2,139568.07,21671.88,0.1553
39436,20250831,3229,30,1-30,False,2,129887.87,21697.51,0.167
39437,20250930,3229,52,31-60,False,2,135392.48,17860.92,0.1319
39438,20251031,3229,80,61-90,False,2,140897.08,21079.68,0.1496
39439,20251130,3229,98,90+,True,3,146401.68,63387.56,0.433
39440,20251231,3229,130,90+,True,3,151906.29,64103.43,0.422
39441,20241231,3230,0,Current,False,1,189015.58,2593.01,0.0137
39442,20250131,3230,0,Current,False,1,0.0,0.0,0.0508
39443,20250228,3230,0,Current,False,1,0.0,0.0,0.0111
39444,20250331,3230,0,Current,False,1,0.0,0.0,0.0292
39445,20250430,3230,0,Current,False,1,0.0,0.0,0.0211
39446,20250531,3230,0,Current,False,1,0.0,0.0,0.0633
39447,20250630,3230,0,Current,False,1,0.0,0.0,0.0182
39448,20250731,3230,0,Current,False,1,0.0,0.0,0.0816
39449,20250831,3230,0,Current,False,1,0.0,0.0,0.069
39450,20250930,3230,0,Current,False,1,0.0,0.0,0.01
39451,20251031,3230,0,Current,False,1,0.0,0.0,0.0328
39452,20251130,3230,0,Current,False,1,0.0,0.0,0.0299
39453,20251231,3230,0,Current,False,1,0.0,0.0,0.0407
39454,20240531,3231,21,1-30,False,1,67442.82,4981.07,0.0739
39455,20240630,3231,7,1-30,False,1,56394.92,5603.41,0.0994
39456,20240731,3231,0,Current,False,1,37359.0,3224.49,0.0863
39457,20240831,3231,12,1-30,False,1,43201.82,4066.44,0.0941
39458,20240930,3231,42,31-60,False,2,49044.64,9972.12,0.2033
39459,20241031,3231,56,31-60,False,2,54887.46,10940.48,0.1993
39460,20241130,3231,87,61-90,False,2,60730.28,12382.54,0.2039
39461,20241231,3231,120,90+,True,3,66573.1,31356.13,0.471
39462,20250131,3231,151,90+,True,3,72415.92,35266.41,0.487
