loan_id,customer_id,branch_id,product_id,origination_date_key,maturity_date_key,original_principal,annual_interest_rate,term_months,repayment_frequency,status,scheduled_installment
3553,2109,6,2,20250219,20251017,329000.0,0.267,8,Monthly,Closed,45348.3
3554,1628,16,8,20241107,20250506,101700.0,0.3777,6,Monthly,Closed,18865.45
3555,2470,3,8,20240725,20241222,223900.0,0.3926,5,Monthly,Closed,49269.44
3556,1703,4,4,20240626,20260417,100400.0,0.2128,22,Monthly,Active,5551.43
3557,1019,9,2,20240427,20250721,201200.0,0.2643,15,Monthly,Active,15896.69
3558,1439,14,6,20250829,20270322,175300.0,0.2553,19,Monthly,Active,11312.85
3559,1559,15,3,20240822,20250817,142700.0,0.2761,12,Monthly,Restructured,13744.19
3560,2168,11,1,20251101,20261126,255400.0,0.3141,13,Monthly,Active,23431.49
3561,640,9,3,20250504,20251130,191900.0,0.333,7,Monthly,Restructured,30540.51
3562,622,7,3,20240430,20250125,144700.0,0.3234,9,Monthly,Closed,18321.0
3563,505,1,1,20240215,20250609,501300.0,0.328,16,Bi-Weekly,Active,39099.76
3564,140,5,6,20241031,20270119,393000.0,0.2739,27,Monthly,Active,19658.86
3565,1688,4,3,20240229,20250124,70900.0,0.3284,11,Monthly,Active,7551.35
3566,2407,2,5,20251127,20260426,41800.0,0.3295,5,Monthly,Active,9061.09
3567,1535,14,5,20251025,20260821,114100.0,0.3322,10,Monthly,Active,13218.34
3568,152,7,7,20250425,20260120,38500.0,0.2102,9,Monthly,Closed,4661.11
3569,912,10,7,20240802,20250529,167600.0,0.268,10,Monthly,Active,18886.84
3570,2258,4,5,20250926,20260424,130300.0,0.3623,7,Weekly,Closed,20929.09
3571,130,11,7,20250418,20260712,193600.0,0.2165,15,Monthly,Active,14847.16
3572,1531,3,5,20240918,20250615,50900.0,0.3632,9,Monthly,Closed,6545.42
3573,1102,13,1,20251005,20260602,360600.0,0.2296,8,Weekly,Closed,49041.74
3574,2297,14,7,20240602,20260222,145800.0,0.2096,21,Monthly,Active,8353.64
3575,1283,6,7,20250219,20260614,71400.0,0.2273,16,Monthly,Active,5214.64
3576,1413,4,4,20250520,20270510,107200.0,0.2225,24,Monthly,WrittenOff,5574.58
3577,1806,15,4,20251025,20280313,157700.0,0.2187,29,Monthly,Closed,7049.25
3578,2053,5,8,20240410,20240907,66200.0,0.3718,5,Monthly,Closed,14495.68
3579,1289,4,4,20240729,20260219,144100.0,0.207,19,Monthly,Active,8959.49
3580,1804,7,3,20250905,20260503,241200.0,0.295,8,Weekly,Closed,33579.79
3581,2014,18,6,20241231,20260525,474200.0,0.31,17,Weekly,Active,34819.22
3582,1313,9,3,20250705,20260401,145700.0,0.3651,9,Monthly,Active,18749.92
3583,1791,5,4,20250719,20260714,138700.0,0.2781,12,Weekly,Closed,13372.49
3584,909,10,7,20240810,20260201,77000.0,0.1745,18,Monthly,Active,4892.88
3585,888,7,2,20240830,20250726,188800.0,0.2299,11,Weekly,Active,19198.95
3586,8,12,1,20241230,20251026,65500.0,0.2775,10,Monthly,Active,7411.62
3587,1674,8,3,20240121,20240917,157600.0,0.2894,8,Monthly,Active,21897.35
3588,628,11,2,20250807,20270129,331900.0,0.2199,18,Monthly,Active,21813.73
3589,2035,8,3,20240325,20241220,135000.0,0.3045,9,Monthly,Active,16966.66
3590,2380,9,1,20251114,20261109,144700.0,0.3262,12,Bi-Weekly,Active,14293.52
3591,2190,9,5,20250723,20260218,93000.0,0.3185,7,Monthly,Active,14733.14
3592,689,8,5,20240914,20250611,150400.0,0.3716,9,Monthly,WrittenOff,19403.63
3593,1630,18,3,20240222,20240721,202900.0,0.361,5,Weekly,Active,44314.68
3594,1880,5,6,20250731,20270919,315300.0,0.2886,26,Monthly,Active,16451.65
3595,1266,15,2,20241123,20250522,495700.0,0.2869,6,Monthly,WrittenOff,89666.03
3596,1272,13,1,20240522,20260313,573800.0,0.2592,22,Weekly,Restructured,33043.34
3597,1095,10,4,20241110,20261031,81600.0,0.2033,24,Monthly,Active,4166.26
3598,772,6,2,20251022,20260520,220500.0,0.2557,7,Monthly,Active,34241.44
3599,1434,9,7,20250518,20260712,175500.0,0.2067,14,Monthly,Active,14215.04
3600,2478,16,3,20250516,20260411,76100.0,0.3629,11,Monthly,Active,8235.71
3601,548,4,4,20250111,20271127,187900.0,0.19,35,Monthly,Closed,7034.14
3602,118,11,3,20240421,20240918,147100.0,0.3039,5,Monthly,WrittenOff,31692.44
3603,141,14,4,20251125,20270119,149700.0,0.2175,14,Monthly,Active,12202.93
3604,1456,12,1,20250624,20260219,180900.0,0.2844,8,Monthly,Active,25089.99
3605,675,3,8,20250111,20250411,57000.0,0.3687,3,Monthly,Closed,20179.33
3606,1154,10,2,20250613,20261105,15000.0,0.2357,17,Monthly,Closed,1046.41
3607,2377,4,4,20240922,20261211,238800.0,0.2126,27,Monthly,Closed,11204.48
3608,192,17,7,20250626,20260422,195300.0,0.2434,10,Monthly,Active,21774.31
3609,437,7,4,20251208,20270402,173900.0,0.1894,16,Bi-Weekly,Closed,12383.91
3610,536,8,6,20240909,20261128,375700.0,0.3045,27,Monthly,Active,19390.76
3611,1143,16,1,20240107,20250531,15000.0,0.3382,17,Bi-Weekly,Active,1122.69
3612,1736,8,3,20250624,20260219,87400.0,0.3046,8,Monthly,Active,12209.38
3613,459,4,7,20250914,20261108,99500.0,0.2078,14,Monthly,Active,8064.49
3614,271,17,3,20250827,20260822,64300.0,0.3373,12,Monthly,Active,6386.98
3615,215,12,4,20251213,20270904,15000.0,0.2323,21,Monthly,Active,876.08
3616,2003,11,1,20240910,20260503,132700.0,0.3025,20,Monthly,Active,8529.08
3617,74,2,5,20251102,20261028,92200.0,0.3196,12,Monthly,Active,9077.44
3618,1563,9,3,20240601,20241228,143500.0,0.3399,7,Monthly,Active,22887.48
3619,1446,9,7,20250305,20261026,192600.0,0.1888,20,Bi-Weekly,Restructured,11299.39
3620,253,5,4,20251011,20280428,285100.0,0.2209,31,Monthly,Closed,12151.27
3621,1382,11,7,20251031,20260827,174900.0,0.2053,10,Weekly,Active,19177.59
3622,718,5,8,20250329,20250528,106000.0,0.4257,2,Weekly,Closed,55836.65
3623,1288,9,7,20250203,20251031,264000.0,0.2578,9,Monthly,Active,32573.47
3624,343,15,6,20241202,20270220,66900.0,0.2579,27,Monthly,Active,3291.62
3625,1670,14,5,20250926,20260723,15000.0,0.3416,10,Monthly,Active,1744.72
3626,1995,6,4,20251005,20280222,49100.0,0.1755,29,Monthly,Restructured,2089.62
3627,8,4,1,20240624,20250719,347500.0,0.3444,13,Monthly,Active,32404.2
3628,1333,1,2,20240409,20250703,270200.0,0.2513,15,Monthly,Closed,21176.87
3629,1619,7,4,20250817,20260213,29700.0,0.211,6,Monthly,Closed,5259.06
3630,8,1,6,20250815,20271203,203700.0,0.2816,28,Monthly,Active,10007.03
3631,1811,3,1,20240313,20250606,101000.0,0.3031,15,Weekly,Closed,8172.92
3632,1358,18,8,20241224,20250523,20700.0,0.378,5,Monthly,Active,4539.32
3633,766,16,8,20250105,20250704,244100.0,0.4356,6,Monthly,Closed,46005.62
3634,1208,11,1,20240201,20250526,232800.0,0.3193,16,Monthly,Closed,18056.19
3635,1706,14,1,20250430,20260922,462300.0,0.3235,17,Weekly,Active,34258.54
3636,1608,9,7,20251211,20271101,48800.0,0.1796,23,Bi-Weekly,Active,2523.52
3637,1942,11,2,20240603,20250330,308900.0,0.228,10,Monthly,Closed,34209.09
3638,88,17,2,20250722,20260217,277200.0,0.2466,7,Monthly,Active,42921.31
3639,1969,2,2,20240229,20250223,355600.0,0.274,12,Monthly,Restructured,34213.23
3640,89,7,6,20240605,20260126,360700.0,0.2951,20,Monthly,Active,23048.72
3641,1626,3,2,20250217,20260413,368200.0,0.2267,14,Monthly,Active,30177.31
3642,874,15,2,20251106,20270301,316500.0,0.27,16,Bi-Weekly,Active,23774.41
3643,160,15,4,20251009,20270701,32700.0,0.1908,21,Monthly,Active,1843.78
3644,1722,13,5,20251114,20260513,123000.0,0.3202,6,Monthly,Restructured,22456.52
3645,1382,11,8,20251222,20260421,111800.0,0.4047,4,Monthly,Active,30345.6
3646,1667,9,2,20250808,20260704,156800.0,0.2149,11,Weekly,Active,15831.48
3647,940,1,3,20240922,20250219,188600.0,0.2911,5,Weekly,Active,40508.93
3648,696,14,5,20240402,20250127,131500.0,0.3866,10,Monthly,Active,15590.71
3649,1562,17,4,20250824,20261217,81300.0,0.261,16,Monthly,Active,6071.08
3650,541,18,5,20240516,20250111,74200.0,0.4087,8,Monthly,Active,10751.99
3651,2031,7,2,20250115,20260609,83500.0,0.2635,17,Weekly,Active,5938.55
3652,1708,4,5,20250705,20251102,15000.0,0.3593,4,Monthly,Active,4034.84
3653,2500,12,8,20240126,20240425,100600.0,0.3954,3,Monthly,WrittenOff,35767.06
3654,68,1,6,20251029,20270221,446700.0,0.2695,16,Monthly,Active,33543.62
3655,1465,2,6,20240809,20260531,228300.0,0.3062,22,Monthly,Closed,13689.57
3656,1392,15,1,20240606,20250502,421300.0,0.3409,11,Monthly,Active,45132.53
3657,2144,18,8,20240928,20250327,103600.0,0.4236,6,Monthly,Closed,19461.59
3658,1061,8,6,20241202,20260625,287800.0,0.2548,19,Bi-Weekly,Active,18565.85
3659,2342,10,6,20241128,20270216,273700.0,0.2917,27,Bi-Weekly,Active,13943.39
3660,598,10,2,20240423,20241119,367800.0,0.2269,7,Monthly,Closed,56591.27
3661,2136,3,5,20240518,20241214,46800.0,0.3303,7,Monthly,Closed,7441.79
3662,1301,5,6,20241215,20270802,299400.0,0.3291,32,Monthly,Active,14174.63
3663,2360,6,5,20240614,20250311,65400.0,0.304,9,Monthly,Closed,8217.79
3664,543,16,1,20250414,20260310,182600.0,0.3651,11,Monthly,Active,19781.43
3665,651,8,1,20251019,20271009,254200.0,0.3165,24,Monthly,Active,14429.83
3666,1411,13,4,20240114,20260702,110900.0,0.206,30,Monthly,Active,4760.86
3667,1380,4,6,20240127,20251117,488300.0,0.282,22,Weekly,Restructured,28679.32
3668,373,18,4,20250414,20280329,119100.0,0.1995,36,Monthly,Active,4423.15
3669,1629,16,6,20240121,20250515,408800.0,0.2636,16,Monthly,Closed,30579.24
3670,1015,9,8,20250412,20250611,133800.0,0.4022,2,Monthly,Closed,70281.88
3671,379,5,8,20241224,20250622,232300.0,0.3901,6,Bi-Weekly,Active,43239.18
3672,1277,18,6,20241128,20271113,271600.0,0.252,36,Monthly,Active,10827.52
3673,1745,15,6,20250319,20271104,272100.0,0.2734,32,Monthly,Active,12068.53
3674,80,10,1,20251016,20260713,339400.0,0.2606,9,Monthly,Active,41923.13
3675,2301,5,1,20240403,20250128,212100.0,0.2618,10,Monthly,Active,23837.35
3676,1527,12,6,20240408,20260727,399700.0,0.2415,28,Monthly,Active,18812.2
3677,652,7,7,20250524,20251220,307000.0,0.2501,7,Monthly,Active,47588.76
3678,1876,13,2,20240207,20250731,132500.0,0.2622,18,Monthly,Active,8982.43
3679,2110,15,5,20241109,20251104,158900.0,0.3579,12,Monthly,Active,15946.75
3680,2391,9,3,20241228,20251123,105500.0,0.3203,11,Monthly,Active,11194.23
3681,1977,1,1,20241013,20261003,410500.0,0.3152,24,Monthly,Closed,23274.62
3682,508,11,4,20250124,20260218,174900.0,0.2553,13,Weekly,Active,15541.71
3683,410,16,4,20240323,20261208,168000.0,0.2322,33,Monthly,Active,6935.61
3684,522,5,7,20240713,20250509,107900.0,0.2492,10,Bi-Weekly,Active,12060.37
3685,2189,18,7,20240104,20240831,100000.0,0.1989,8,Monthly,Active,13450.22
3686,763,7,8,20251203,20260201,62200.0,0.418,2,Monthly,Active,32734.25
3687,826,13,1,20250831,20270423,250800.0,0.3211,20,Monthly,Closed,16356.52
3688,2227,13,8,20240704,20241231,105300.0,0.372,6,Weekly,Closed,19502.59
3689,511,4,5,20240127,20241023,98600.0,0.3413,9,Monthly,Closed,12571.72
3690,1018,1,2,20240716,20250412,80700.0,0.1948,9,Monthly,Active,9710.08
3691,741,18,6,20251129,20280217,323600.0,0.2761,27,Monthly,Closed,16223.99
3692,755,13,1,20250815,20261108,401500.0,0.2916,15,Monthly,Active,32260.98
3693,1490,12,4,20250426,20270215,195500.0,0.2098,22,Monthly,Active,10781.16
3694,1853,6,7,20251105,20261031,121800.0,0.1878,12,Monthly,Active,11211.89
3695,664,2,8,20240509,20240608,325000.0,0.4154,1,Monthly,Closed,336250.42
3696,95,5,3,20250126,20250824,99600.0,0.2934,7,Monthly,Active,15653.72
3697,1599,10,2,20250803,20261226,239600.0,0.3058,17,Monthly,Closed,17542.86
3698,1373,13,5,20240114,20240811,24700.0,0.357,7,Bi-Weekly,Active,3960.77
3699,1648,6,2,20241114,20250513,201600.0,0.2259,6,Monthly,Closed,35848.22
3700,1126,4,8,20240916,20241215,263000.0,0.4194,3,Monthly,Active,93864.72
3701,1942,5,3,20240509,20250104,114400.0,0.3498,8,Monthly,Active,16238.63
3702,1563,18,2,20240612,20250707,66700.0,0.2611,13,Monthly,Active,5945.83
3703,1895,12,2,20251208,20270201,354600.0,0.2198,14,Monthly,Active,28944.78
3704,1828,18,3,20250108,20250806,167200.0,0.3871,7,Weekly,Active,27065.54
3705,1242,1,6,20240229,20250524,452900.0,0.2992,15,Monthly,Active,36561.19
3706,813,9,7,20250513,20260707,96200.0,0.1626,14,Monthly,Active,7590.09
3707,1456,9,6,20250308,20260303,158900.0,0.2863,12,Monthly,Active,15383.82
3708,1592,8,6,20241013,20261003,290600.0,0.2734,24,Monthly,Active,15853.03
3709,1429,8,3,20241017,20250614,178800.0,0.3202,8,Monthly,Active,25116.06
3710,1311,2,8,20250127,20250427,114200.0,0.3642,3,Bi-Weekly,Active,40400.34
3711,858,1,8,20251109,20260309,151000.0,0.4016,4,Monthly,Closed,40960.39
3712,335,15,6,20250709,20271226,234100.0,0.2551,30,Monthly,Active,10634.26
3713,1069,8,7,20241019,20250914,154000.0,0.1895,11,Weekly,Closed,15361.12
3714,2205,3,3,20240628,20250223,139800.0,0.3316,8,Monthly,Active,19717.07
3715,1792,7,4,20240320,20251210,63500.0,0.2057,21,Monthly,Closed,3626.21
3716,1887,17,7,20240523,20250816,131200.0,0.1913,15,Monthly,Active,9903.29
3717,1843,9,4,20240410,20251002,89100.0,0.2446,18,Monthly,Active,5963.21
3718,2305,18,7,20250811,20260508,169400.0,0.1733,9,Monthly,Active,20207.32
3719,566,3,7,20250224,20251121,189900.0,0.1805,9,Monthly,Active,22718.48
3720,1802,3,8,20240128,20240227,160100.0,0.3624,1,Monthly,Active,164935.02
3721,174,11,3,20251108,20260308,25600.0,0.2953,4,Bi-Weekly,Active,6798.52
3722,613,13,4,20240420,20261106,42800.0,0.2239,31,Monthly,Restructured,1830.7
3723,74,18,4,20250416,20251212,69100.0,0.2392,8,Monthly,Closed,9430.12
3724,1077,9,5,20240110,20241205,54200.0,0.3158,11,Monthly,Active,5738.93
3725,352,4,6,20250306,20271221,233100.0,0.2983,34,Monthly,Active,10236.51
3726,968,10,3,20250209,20250808,204800.0,0.3232,6,Monthly,Active,37422.2
3727,337,6,2,20251026,20260921,333800.0,0.2085,11,Monthly,Closed,33599.74
3728,90,4,3,20250314,20251010,110300.0,0.3252,7,Monthly,Closed,17510.86
3729,1194,2,7,20241223,20260117,167300.0,0.2358,13,Monthly,Active,14708.21
3730,1027,14,8,20250123,20250423,146300.0,0.3432,3,Monthly,Closed,51582.34
3731,1043,12,1,20250407,20260402,246100.0,0.3602,12,Monthly,Active,24726.18
3732,864,3,8,20241029,20250328,211900.0,0.3817,5,Bi-Weekly,Active,46508.5
3733,1024,11,1,20250605,20260630,170600.0,0.2505,13,Monthly,Active,15119.83
3734,10,16,5,20250121,20250521,92400.0,0.3442,4,Bi-Weekly,Active,24779.88
3735,1196,15,2,20251209,20261005,123900.0,0.2749,10,Monthly,Active,14004.08
3736,2118,9,8,20240521,20241117,39800.0,0.3916,6,Monthly,Active,7411.23
3737,349,2,7,20250617,20270607,15000.0,0.2093,24,Monthly,Active,770.27
3738,360,12,3,20250826,20251224,71000.0,0.3836,4,Monthly,Active,19190.83
3739,1951,10,6,20250608,20270728,333300.0,0.2862,26,Monthly,Restructured,17349.54
3740,1253,17,7,20251217,20271207,95800.0,0.2895,24,Monthly,Closed,5304.81
3741,643,10,2,20241113,20250711,217600.0,0.2879,8,Monthly,Closed,30217.76
3742,1962,14,6,20250130,20260224,272100.0,0.2815,13,Monthly,Closed,24526.92
3743,813,10,3,20240422,20240919,264100.0,0.3287,5,Monthly,Closed,57238.65
3744,1512,10,6,20240930,20260423,138100.0,0.2704,19,Monthly,Active,9015.4
3745,1391,6,5,20240426,20250421,34000.0,0.3475,12,Monthly,Restructured,3394.51
3746,424,8,6,20250801,20270123,184700.0,0.2968,18,Monthly,Active,12838.5
3747,1888,6,6,20250725,20270317,308500.0,0.2679,20,Monthly,Active,19292.8
3748,1546,9,6,20240521,20251112,402400.0,0.2386,18,Monthly,Closed,26813.4
3749,522,18,1,20250809,20260903,324200.0,0.3396,13,Monthly,Active,30153.9
3750,1894,7,7,20240822,20260812,195600.0,0.2292,24,Monthly,Active,10236.45
3751,1552,9,2,20250617,20260113,237000.0,0.2075,7,Monthly,Closed,36239.07
3752,2137,18,4,20251118,20270711,88300.0,0.2251,20,Bi-Weekly,Active,5335.65
3753,2051,3,5,20250829,20260526,163500.0,0.3708,9,Monthly,Active,21087.16
3754,797,5,7,20240516,20250111,15000.0,0.2277,8,Monthly,Restructured,2038.61
3755,2342,9,6,20240511,20250605,330000.0,0.2592,13,Monthly,Closed,29386.6
3756,85,8,2,20240322,20250913,301600.0,0.2795,18,Bi-Weekly,Closed,20704.24
3757,836,7,3,20250907,20260306,271200.0,0.3205,6,Monthly,Active,49518.03
3758,1520,15,2,20250203,20251031,50700.0,0.2617,9,Monthly,Closed,6265.26
3759,1337,9,5,20240423,20241020,71100.0,0.3124,6,Weekly,Active,12952.85
3760,565,7,6,20250305,20260330,102800.0,0.1523,13,Monthly,Closed,8627.94
3761,499,9,6,20250122,20260417,32300.0,0.2567,15,Weekly,Active,2540.01
3762,1953,16,7,20250312,20250908,103600.0,0.2161,6,Monthly,Active,18371.15
3763,2191,18,6,20250408,20270428,453300.0,0.2738,25,Monthly,Active,23993.03
3764,1700,5,8,20240430,20240729,216500.0,0.4195,3,Monthly,Restructured,77270.1
3765,1326,1,8,20241010,20241209,77500.0,0.4332,2,Monthly,Active,40860.71
3766,1933,1,3,20250611,20260606,186700.0,0.3101,12,Monthly,Active,18293.73
3767,601,9,3,20251026,20260424,126200.0,0.3071,6,Monthly,Active,22956.96
3768,2419,12,1,20240626,20241223,316800.0,0.2344,6,Monthly,Active,56467.94
3769,313,1,3,20250221,20250621,220800.0,0.2736,4,Monthly,Active,58381.86
3770,1462,10,5,20251124,20260920,81300.0,0.2998,10,Weekly,Closed,9288.44
3771,853,8,6,20250315,20270404,492300.0,0.2967,25,Weekly,Active,26636.06
3772,2261,17,8,20240615,20240814,23000.0,0.3904,2,Monthly,Active,12064.19
3773,613,11,5,20250302,20250730,119500.0,0.324,5,Monthly,Active,25870.27
3774,1605,8,8,20240113,20240313,202700.0,0.3805,2,Monthly,Active,106195.54
3775,391,11,5,20241223,20250721,131900.0,0.3166,7,Monthly,Active,20883.16
3776,455,3,7,20250219,20260912,25200.0,0.2277,19,Weekly,Active,1592.15
3777,1041,9,7,20240211,20250804,103500.0,0.2028,18,Bi-Weekly,Active,6716.93
3778,1999,6,4,20240528,20261015,144200.0,0.2497,29,Monthly,Active,6672.71
3779,696,4,7,20251223,20260621,155400.0,0.15,6,Monthly,Active,27044.85
3780,1735,8,7,20250404,20260728,129300.0,0.216,16,Bi-Weekly,Active,9372.75
3781,1429,12,3,20241201,20250927,240000.0,0.3055,10,Weekly,Active,27487.09
3782,2445,11,2,20240616,20250211,94500.0,0.2416,8,Weekly,Active,12907.59
3783,752,18,1,20240331,20250823,221200.0,0.3406,17,Monthly,Active,16582.76
3784,609,5,8,20241108,20241208,15000.0,0.3883,1,Monthly,Active,15485.38
3785,2257,13,4,20250202,20271119,169700.0,0.2348,34,Weekly,Active,6881.08
3786,833,10,5,20240511,20250307,115000.0,0.3095,10,Monthly,Active,13193.57
3787,537,16,3,20250808,20260505,374400.0,0.3211,9,Monthly,Closed,47361.51
3788,2054,17,4,20241109,20261030,202100.0,0.1723,24,Monthly,Active,10014.63
3789,2033,13,4,20240210,20260331,146500.0,0.2183,26,Monthly,Restructured,7121.97
3790,158,8,5,20240409,20241105,101500.0,0.3516,7,Bi-Weekly,Active,16248.44
3791,2141,10,2,20250921,20270315,212000.0,0.2832,18,Weekly,Closed,14592.36
3792,1583,12,7,20240904,20250701,130400.0,0.1755,10,Weekly,Restructured,14111.74
3793,698,15,4,20240929,20270417,142100.0,0.2041,31,Monthly,Active,5936.01
3794,1339,5,2,20240525,20250818,15000.0,0.2307,15,Weekly,Active,1160.62
3795,597,16,1,20250813,20270505,273600.0,0.2924,21,Monthly,Active,16799.71
3796,423,15,1,20250819,20260317,262100.0,0.2711,7,Monthly,Active,40902.0
3797,331,2,3,20240626,20250221,262800.0,0.2553,8,Monthly,Closed,36072.18
3798,413,5,6,20250617,20271005,298900.0,0.2487,28,Bi-Weekly,Active,14177.48
3799,1458,5,7,20241126,20260420,58800.0,0.1985,17,Weekly,Closed,3996.26
3800,2026,11,8,20240501,20240928,141500.0,0.3956,5,Bi-Weekly,Closed,31159.36
3801,1217,4,3,20250804,20260501,145200.0,0.3366,9,Weekly,Active,18479.41
3802,39,6,6,20240301,20250724,299100.0,0.3053,17,Monthly,Active,21891.81
3803,1072,4,3,20251001,20260827,50500.0,0.3065,11,Bi-Weekly,Closed,5324.0
3804,1868,2,2,20240119,20250113,231300.0,0.2024,12,Monthly,Active,21452.94
3805,2089,9,5,20240824,20250819,63900.0,0.3521,12,Bi-Weekly,Closed,6394.33
3806,1832,6,6,20240614,20260704,285400.0,0.2797,25,Bi-Weekly,Active,15192.2
3807,924,10,7,20240621,20251014,178600.0,0.1922,16,Monthly,Active,12742.48
3808,1625,4,1,20241217,20260511,169100.0,0.3366,17,Monthly,Active,12642.76
3809,171,6,6,20250703,20280319,284600.0,0.2935,33,Monthly,Active,12667.43
3810,1024,17,3,20241019,20251014,177900.0,0.3237,12,Bi-Weekly,Active,17551.01
3811,1343,15,3,20250112,20251009,121100.0,0.3249,9,Monthly,Closed,15341.92
3812,71,5,1,20251211,20270405,563100.0,0.3255,16,Monthly,Active,43849.37
3813,36,3,2,20241229,20250627,279900.0,0.2293,6,Weekly,Restructured,49819.11
3814,2005,18,4,20250802,20260330,20600.0,0.1936,8,Monthly,Closed,2765.43
3815,551,13,2,20241008,20260101,149300.0,0.243,15,Monthly,Closed,11641.09
3816,315,9,3,20240227,20240924,74200.0,0.2847,7,Bi-Weekly,Closed,11629.52
3817,1481,13,5,20240706,20250201,52900.0,0.3386,7,Monthly,Closed,8433.81
3818,702,4,1,20240426,20250918,314400.0,0.3029,17,Monthly,Active,22973.97
3819,2449,8,8,20251025,20251224,31500.0,0.3979,2,Monthly,Active,16537.62
3820,2367,8,3,20240120,20240718,116800.0,0.3092,6,Monthly,Active,21259.44
3821,2060,13,7,20250824,20260220,211400.0,0.2496,6,Monthly,Active,37842.31
3822,755,4,6,20240411,20261028,236800.0,0.3082,31,Monthly,Closed,11171.68
3823,2189,9,7,20240420,20250714,173700.0,0.1971,15,Bi-Weekly,Active,13159.4
3824,638,16,3,20250122,20250621,22200.0,0.3228,5,Monthly,Closed,4804.65
3825,600,4,2,20240229,20250325,205500.0,0.2913,13,Bi-Weekly,Active,18622.46
3826,2434,3,2,20240226,20240923,143700.0,0.2325,7,Monthly,Closed,22150.06
3827,1686,15,2,20250720,20261112,286000.0,0.221,16,Monthly,Active,20800.66
3828,215,16,5,20240213,20240712,43400.0,0.3468,5,Monthly,Active,9446.84
3829,2217,8,5,20250312,20250809,183100.0,0.3524,5,Monthly,Closed,39908.45
3830,402,1,7,20240327,20260116,15000.0,0.2147,22,Monthly,Active,830.79
3831,1704,10,8,20240303,20240731,210900.0,0.4248,5,Monthly,Closed,46763.35
3832,1096,6,7,20250504,20261026,190300.0,0.178,18,Monthly,Active,12124.1
3833,44,11,3,20241013,20250710,161700.0,0.2777,9,Bi-Weekly,Closed,20108.93
3834,1970,3,4,20240115,20251105,124400.0,0.2025,22,Monthly,Active,6816.01
3835,1717,15,8,20250513,20250712,268400.0,0.4175,2,Bi-Weekly,Closed,141243.48
3836,2211,13,6,20251209,20270702,715400.0,0.2523,19,Monthly,Active,46061.97
3837,1530,12,4,20250214,20271231,103400.0,0.162,35,Monthly,Active,3726.53
3838,1890,10,7,20241005,20260826,132600.0,0.2043,23,Monthly,Active,7015.78
3839,2266,4,2,20250908,20261202,183700.0,0.233,15,Monthly,Active,14234.22
3840,2441,17,6,20240903,20270620,132900.0,0.2282,34,Monthly,Closed,5343.51
3841,1402,5,8,20250324,20250821,157000.0,0.4022,5,Monthly,Active,34626.63
3842,43,7,5,20241213,20250611,101200.0,0.3284,6,Bi-Weekly,Closed,18518.54
3843,865,17,5,20250614,20260410,17500.0,0.3903,10,Monthly,Active,2078.06
3844,1549,1,1,20250113,20260905,304700.0,0.3027,20,Monthly,Active,19587.2
3845,275,3,5,20241218,20250417,102700.0,0.3576,4,Monthly,Active,27615.86
3846,291,14,3,20241103,20251029,97900.0,0.3195,12,Weekly,Active,9638.14
3847,988,7,8,20240804,20241102,66700.0,0.3821,3,Weekly,Closed,23664.02
3848,2276,11,3,20241221,20250619,169700.0,0.3054,6,Monthly,WrittenOff,30855.41
3849,805,11,3,20240214,20241011,252600.0,0.3524,8,Monthly,Active,35888.41
3850,2339,15,4,20240905,20251229,151900.0,0.2424,16,Weekly,Restructured,11205.19
3851,2008,12,6,20240225,20251017,444900.0,0.2353,20,Monthly,Active,27105.89
3852,758,8,8,20240823,20241221,53400.0,0.3625,4,Monthly,Active,14373.2
3853,578,10,3,20240914,20250909,111000.0,0.2842,12,Weekly,Active,10734.99
3854,2070,14,2,20240120,20241215,323000.0,0.2818,11,Monthly,Active,33660.86
3855,1891,7,7,20240804,20250531,15000.0,0.15,10,Weekly,Restructured,1605.05
3856,1576,4,5,20250506,20260302,99300.0,0.3636,10,Monthly,Active,11658.82
3857,2446,9,4,20251209,20270304,159500.0,0.232,15,Monthly,Active,12351.34
3858,252,18,8,20250327,20250725,116900.0,0.4044,4,Monthly,Active,31728.0
3859,965,3,4,20250604,20260629,145500.0,0.2058,13,Monthly,Active,12581.6
3860,1507,4,5,20250503,20250930,92600.0,0.3757,5,Weekly,Active,20295.23
3861,180,18,8,20251121,20260120,70200.0,0.4034,2,Monthly,Active,36879.67
3862,2441,15,2,20251118,20260914,108600.0,0.2067,10,Weekly,Closed,11915.19
3863,1430,3,8,20240324,20240920,112800.0,0.3637,6,Monthly,Active,20843.88
3864,771,4,8,20241211,20250510,224400.0,0.3507,5,Weekly,Active,48890.39
3865,598,13,4,20251025,20280113,202000.0,0.256,27,Monthly,Active,9919.24
3866,3,15,3,20251006,20260203,115800.0,0.3627,4,Monthly,Closed,31170.1
3867,1482,14,2,20250125,20250724,206100.0,0.2826,6,Monthly,Closed,37236.2
3868,2442,16,1,20241120,20251115,197200.0,0.2957,12,Monthly,Restructured,19182.78
3869,91,10,8,20240212,20240810,84800.0,0.3572,6,Monthly,Active,15641.76
3870,1035,16,4,20241215,20250613,143000.0,0.1884,6,Weekly,Active,25159.97
3871,1656,11,6,20250105,20270724,489200.0,0.2503,31,Weekly,Closed,21587.1
3872,1078,9,2,20250407,20260731,521500.0,0.2486,16,Monthly,Active,38626.93
3873,1628,12,3,20250116,20250715,81900.0,0.3616,6,Monthly,Active,15125.22
