payment_id,loan_id,payment_date_key,amount_paid,payment_channel
17302,3429,20250520,41524.97,M-Pesa
17303,3429,20250618,32557.01,M-Pesa
17304,3431,20250912,4445.16,M-Pesa
17305,3431,20251019,12607.39,M-Pesa
17306,3432,20250817,21985.35,Bank Transfer
17307,3432,20250916,27931.56,Cash
17308,3433,20250228,4863.79,M-Pesa
17309,3433,20250614,5157.86,Standing Order
17310,3433,20250703,4889.87,M-Pesa
17311,3433,20250808,5145.98,M-Pesa
17312,3433,20250829,3534.23,Standing Order
17313,3435,20240713,5531.96,Cash
17314,3435,20240819,5026.6,Bank Transfer
17315,3435,20240921,5476.74,Standing Order
17316,3435,20241013,5255.84,Cash
17317,3435,20241113,5020.33,Cash
17318,3435,20250115,4912.86,Standing Order
17319,3435,20250321,5417.75,M-Pesa
17320,3435,20250412,5432.77,M-Pesa
17321,3435,20250606,6675.75,Bank Transfer
17322,3435,20250718,5421.94,M-Pesa
17323,3436,20241205,5816.62,M-Pesa
17324,3436,20241231,2865.3,M-Pesa
17325,3436,20250203,4786.45,Cash
17326,3436,20250302,5985.91,M-Pesa
17327,3436,20250402,6388.37,Standing Order
17328,3436,20250514,5731.55,Standing Order
17329,3436,20250605,6124.89,M-Pesa
17330,3436,20250703,5701.73,Cash
17331,3436,20250802,5982.82,M-Pesa
17332,3436,20250903,7235.72,M-Pesa
17333,3436,20251007,5814.73,M-Pesa
17334,3437,20250414,20189.01,M-Pesa
17335,3437,20250514,20214.41,Cash
17336,3437,20250611,15573.65,Bank Transfer
17337,3437,20250714,16229.66,M-Pesa
17338,3437,20250811,19717.38,Standing Order
17339,3437,20250915,15123.6,Standing Order
17340,3437,20251010,16022.21,M-Pesa
17341,3438,20240531,29491.55,Standing Order
17342,3438,20240919,28610.1,Bank Transfer
17343,3438,20241022,27884.32,Standing Order
17344,3438,20241201,28151.31,Bank Transfer
17345,3439,20250224,19249.51,M-Pesa
17346,3439,20250403,11109.62,M-Pesa
17347,3439,20250424,15879.11,M-Pesa
17348,3439,20250529,20636.97,M-Pesa
17349,3439,20250627,15207.43,M-Pesa
17350,3440,20250927,610.59,Bank Transfer
17351,3440,20251201,500.0,Cash
17352,3441,20250611,23583.41,M-Pesa
17353,3441,20250628,17568.47,M-Pesa
17354,3441,20250804,14348.81,Standing Order
17355,3441,20250908,8748.54,M-Pesa
17356,3442,20250705,6652.02,M-Pesa
17357,3442,20250730,6755.92,Cash
17358,3443,20240530,9792.07,M-Pesa
17359,3443,20240628,10744.69,Cash
17360,3443,20240731,9958.97,Standing Order
17361,3443,20240818,10091.64,M-Pesa
17362,3443,20241004,10309.38,Cash
17363,3444,20240517,27954.35,M-Pesa
17364,3444,20240620,27612.25,M-Pesa
17365,3444,20240720,26851.23,M-Pesa
17366,3444,20240806,26777.86,M-Pesa
17367,3444,20240910,25553.57,M-Pesa
17368,3444,20241015,25591.91,M-Pesa
17369,3444,20241209,27106.06,Cash
17370,3445,20241223,30229.22,Bank Transfer
17371,3445,20250109,28361.52,M-Pesa
17372,3445,20250212,26106.29,Standing Order
17373,3445,20250310,27752.38,M-Pesa
17374,3445,20250421,27687.7,Bank Transfer
17375,3445,20250513,27980.55,M-Pesa
17376,3445,20250618,26352.39,M-Pesa
17377,3446,20240921,21169.6,M-Pesa
17378,3447,20240207,980.3,M-Pesa
17379,3447,20240312,664.42,M-Pesa
17380,3447,20240408,538.62,M-Pesa
17381,3447,20240511,1005.01,M-Pesa
17382,3447,20240706,1217.59,M-Pesa
17383,3447,20240810,976.51,M-Pesa
17384,3447,20240904,927.95,M-Pesa
17385,3447,20241008,1005.8,M-Pesa
17386,3447,20241105,1274.73,Cash
17387,3447,20241205,1290.61,Standing Order
17388,3447,20241222,980.15,M-Pesa
17389,3447,20250128,1069.59,M-Pesa
17390,3447,20250313,929.09,M-Pesa
17391,3447,20250408,999.83,M-Pesa
17392,3448,20250307,59377.04,M-Pesa
17393,3448,20250414,87668.86,M-Pesa
17394,3448,20250514,77601.77,M-Pesa
17395,3448,20250612,72170.86,M-Pesa
17396,3448,20250701,77944.21,Bank Transfer
17397,3448,20250804,77715.04,Cash
17398,3449,20250810,10352.27,M-Pesa
17399,3449,20250825,14807.46,Standing Order
17400,3449,20251003,11983.34,M-Pesa
17401,3449,20251030,12280.01,Bank Transfer
17402,3449,20251130,11178.38,Bank Transfer
17403,3450,20250719,33837.33,M-Pesa
17404,3450,20250915,16151.63,M-Pesa
17405,3450,20251009,36950.9,Bank Transfer
17406,3451,20240511,44148.4,M-Pesa
17407,3451,20240914,46839.7,Standing Order
17408,3451,20241009,58581.63,Standing Order
17409,3451,20241111,56027.73,M-Pesa
17410,3451,20241126,48195.77,Cash
17411,3451,20250115,45035.75,Bank Transfer
17412,3451,20250207,59195.37,Cash
17413,3452,20250823,44725.71,M-Pesa
17414,3452,20250921,38156.65,Bank Transfer
17415,3453,20241103,20446.38,M-Pesa
17416,3454,20240524,2242.88,M-Pesa
17417,3454,20240620,4874.11,M-Pesa
17418,3454,20240729,4591.31,Bank Transfer
17419,3454,20240827,4545.6,M-Pesa
17420,3454,20240917,4942.35,M-Pesa
17421,3454,20241019,5046.41,M-Pesa
17422,3454,20241118,4551.68,M-Pesa
17423,3454,20241214,4636.16,M-Pesa
17424,3454,20250119,4557.06,M-Pesa
17425,3454,20250212,4989.18,Cash
17426,3454,20250319,5850.58,M-Pesa
17427,3454,20250415,6347.92,M-Pesa
17428,3454,20250520,4769.74,M-Pesa
17429,3454,20250617,6002.2,Bank Transfer
17430,3454,20250715,4768.37,M-Pesa
17431,3454,20250814,4817.1,M-Pesa
17432,3454,20250922,4830.12,Bank Transfer
17433,3454,20251016,4767.82,Standing Order
17434,3454,20251114,4874.85,Standing Order
17435,3454,20251214,2648.49,M-Pesa
17436,3455,20250110,10595.92,Cash
17437,3455,20250207,10040.66,M-Pesa
17438,3455,20250410,7997.65,M-Pesa
17439,3455,20250517,10247.76,M-Pesa
17440,3455,20250605,6937.15,M-Pesa
17441,3456,20240714,4136.28,M-Pesa
17442,3456,20240726,3887.74,Bank Transfer
17443,3456,20240909,3787.0,Cash
17444,3456,20241009,3522.74,M-Pesa
17445,3456,20241101,2642.35,M-Pesa
17446,3456,20241201,3660.74,M-Pesa
17447,3456,20241231,4363.92,M-Pesa
17448,3456,20250203,3715.67,Bank Transfer
17449,3456,20250313,3924.19,M-Pesa
17450,3456,20250405,3360.02,M-Pesa
17451,3456,20250505,4054.48,M-Pesa
17452,3456,20250531,3909.83,M-Pesa
17453,3457,20250525,15070.09,Bank Transfer
17454,3457,20250711,14229.64,Cash
17455,3457,20250826,22571.56,Standing Order
17456,3457,20250928,14816.2,M-Pesa
17457,3457,20251102,15075.55,M-Pesa
17458,3458,20250723,9411.19,Bank Transfer
17459,3458,20250829,8213.48,Standing Order
17460,3458,20250927,8967.86,M-Pesa
17461,3459,20250714,40566.6,Standing Order
17462,3459,20250808,18285.9,M-Pesa
17463,3459,20250904,46174.29,Bank Transfer
17464,3460,20240422,22049.59,M-Pesa
17465,3460,20240519,16883.94,Cash
17466,3460,20240619,15681.83,Bank Transfer
17467,3460,20240723,17524.77,M-Pesa
17468,3460,20240824,16500.24,Bank Transfer
17469,3460,20240921,16150.21,Bank Transfer
17470,3460,20241013,16151.59,Standing Order
17471,3460,20241110,20925.34,Cash
17472,3460,20241215,16906.21,Standing Order
17473,3460,20250123,25842.27,Cash
17474,3460,20250220,13044.88,M-Pesa
17475,3460,20250324,16888.74,M-Pesa
17476,3460,20250415,13685.11,M-Pesa
17477,3460,20250521,15594.75,M-Pesa
17478,3460,20250617,18228.97,Bank Transfer
17479,3460,20250717,12952.17,Bank Transfer
17480,3460,20250814,15292.9,Cash
17481,3460,20250913,20873.65,M-Pesa
17482,3460,20251016,16295.68,M-Pesa
17483,3460,20251115,17068.67,M-Pesa
17484,3460,20251223,24481.23,M-Pesa
17485,3461,20241005,29899.48,M-Pesa
17486,3461,20241108,25810.84,M-Pesa
17487,3461,20241203,18934.41,Cash
17488,3461,20250113,27063.37,M-Pesa
17489,3461,20250211,15901.35,M-Pesa
17490,3461,20250312,28362.64,M-Pesa
17491,3461,20250408,25256.26,M-Pesa
17492,3461,20250502,25015.7,M-Pesa
17493,3461,20250612,21860.0,M-Pesa
17494,3462,20250125,845.99,M-Pesa
17495,3462,20250225,827.14,M-Pesa
17496,3462,20250408,777.56,Bank Transfer
17497,3462,20250426,817.69,M-Pesa
17498,3462,20250529,861.68,Cash
17499,3464,20250307,25223.19,M-Pesa
17500,3464,20250412,32203.32,M-Pesa
17501,3465,20250522,19736.09,Bank Transfer
17502,3465,20250623,18105.97,M-Pesa
17503,3465,20250718,21541.26,Standing Order
17504,3465,20250821,10437.29,M-Pesa
17505,3465,20250921,14977.8,M-Pesa
17506,3466,20241012,814.05,Standing Order
17507,3466,20241103,810.67,Standing Order
17508,3466,20241205,1056.03,Bank Transfer
17509,3466,20250122,730.54,Bank Transfer
17510,3466,20250309,784.88,M-Pesa
17511,3466,20250407,770.56,M-Pesa
17512,3466,20250430,780.96,M-Pesa
17513,3467,20240902,33989.9,M-Pesa
17514,3467,20241001,21971.43,M-Pesa
17515,3467,20241029,39205.1,M-Pesa
17516,3467,20241125,44553.02,M-Pesa
17517,3467,20241231,34067.64,M-Pesa
17518,3467,20250207,28712.2,Bank Transfer
17519,3467,20250225,24081.1,M-Pesa
17520,3467,20250330,31223.52,Standing Order
17521,3467,20250428,32609.92,M-Pesa
17522,3468,20250907,9239.89,Bank Transfer
17523,3470,20240404,29088.45,M-Pesa
17524,3470,20240510,21033.02,Standing Order
17525,3470,20240606,19420.25,M-Pesa
17526,3470,20240708,21129.11,M-Pesa
17527,3470,20240806,21253.0,Cash
17528,3470,20240910,14458.25,M-Pesa
17529,3470,20241009,20011.27,M-Pesa
17530,3470,20241111,25669.25,M-Pesa
17531,3470,20241129,20147.02,Standing Order
17532,3470,20250106,21592.61,M-Pesa
17533,3470,20250210,20415.47,M-Pesa
17534,3470,20250316,16036.15,Bank Transfer
17535,3470,20250508,20499.82,M-Pesa
17536,3471,20250301,36986.0,Cash
17537,3471,20250404,34356.26,M-Pesa
17538,3471,20250421,39721.91,Cash
17539,3471,20250518,37830.87,M-Pesa
17540,3471,20250619,34044.16,Standing Order
17541,3471,20250726,34067.65,M-Pesa
17542,3471,20250826,37803.29,M-Pesa
17543,3471,20251001,37009.44,Standing Order
17544,3471,20251026,14584.48,M-Pesa
17545,3472,20250816,11308.95,M-Pesa
17546,3472,20250915,9821.32,M-Pesa
17547,3472,20251026,10438.36,M-Pesa
17548,3472,20251121,10239.22,M-Pesa
17549,3472,20251223,10742.48,M-Pesa
17550,3473,20240529,20104.62,Standing Order
17551,3473,20240622,15828.21,M-Pesa
17552,3474,20250515,7222.79,Bank Transfer
17553,3475,20250116,12814.02,Standing Order
17554,3475,20250312,10966.75,Bank Transfer
17555,3475,20250405,11982.6,M-Pesa
17556,3475,20250514,5545.4,M-Pesa
17557,3475,20250609,8756.35,M-Pesa
17558,3476,20250129,43990.18,Standing Order
17559,3476,20250223,44083.8,Cash
17560,3476,20250410,42693.56,M-Pesa
17561,3476,20250505,47205.45,Standing Order
17562,3476,20250605,31642.44,M-Pesa
17563,3476,20250706,52618.38,M-Pesa
17564,3476,20250807,52943.19,Standing Order
17565,3476,20250906,56621.29,M-Pesa
17566,3476,20251006,30872.43,M-Pesa
17567,3476,20251025,46583.56,M-Pesa
17568,3477,20250409,11884.79,M-Pesa
17569,3477,20250510,12183.21,M-Pesa
17570,3477,20250603,11582.04,M-Pesa
17571,3478,20251024,21852.87,M-Pesa
17572,3478,20251206,22416.27,M-Pesa
17573,3478,20251228,21720.46,M-Pesa
17574,3479,20240404,34703.68,Standing Order
17575,3479,20240501,24916.12,M-Pesa
17576,3479,20240612,23083.31,M-Pesa
17577,3479,20240702,9573.92,M-Pesa
17578,3479,20240731,23937.81,M-Pesa
17579,3479,20240828,17177.06,Cash
17580,3479,20240926,24565.37,Standing Order
17581,3479,20241026,22548.94,M-Pesa
17582,3479,20241127,23297.75,M-Pesa
17583,3479,20241230,21555.67,Bank Transfer
17584,3479,20250127,28838.05,Standing Order
17585,3479,20250301,22582.95,M-Pesa
17586,3479,20250326,17584.37,M-Pesa
17587,3479,20250503,28536.71,M-Pesa
17588,3479,20250531,23276.58,Cash
17589,3479,20250623,26383.17,Bank Transfer
17590,3479,20250726,28368.11,M-Pesa
17591,3479,20250820,17776.32,M-Pesa
17592,3479,20250927,19030.05,M-Pesa
17593,3479,20251023,23512.11,M-Pesa
17594,3479,20251127,23015.69,M-Pesa
17595,3479,20251219,21103.86,M-Pesa
17596,3480,20240626,19545.82,M-Pesa
17597,3480,20240717,19658.1,Cash
17598,3480,20240828,9997.49,M-Pesa
17599,3480,20240924,20055.62,Standing Order
17600,3480,20241020,19461.91,M-Pesa
17601,3480,20241127,21452.69,Bank Transfer
17602,3480,20241221,18187.47,M-Pesa
17603,3480,20250121,17894.8,M-Pesa
17604,3480,20250225,23345.49,M-Pesa
17605,3480,20250325,20083.26,M-Pesa
17606,3480,20250415,19857.98,M-Pesa
17607,3481,20241008,8096.38,M-Pesa
17608,3481,20241207,6848.68,Standing Order
17609,3481,20250106,6665.36,M-Pesa
17610,3481,20250207,3369.05,M-Pesa
17611,3481,20250302,6985.31,M-Pesa
17612,3481,20250330,8436.08,M-Pesa
17613,3481,20250501,6556.06,M-Pesa
17614,3481,20250603,6545.1,Standing Order
17615,3481,20250707,6395.08,M-Pesa
17616,3482,20250911,14064.54,Cash
17617,3482,20251002,38340.6,M-Pesa
17618,3482,20251105,29615.95,M-Pesa
17619,3483,20250606,19033.17,M-Pesa
17620,3483,20250707,16544.37,M-Pesa
17621,3483,20250731,16254.45,M-Pesa
17622,3484,20240618,88181.55,M-Pesa
17623,3484,20240721,87304.94,M-Pesa
17624,3485,20240206,2210.54,M-Pesa
17625,3485,20240315,2225.5,M-Pesa
17626,3485,20240422,1958.57,M-Pesa
17627,3485,20240517,2121.42,Bank Transfer
17628,3485,20240613,2219.31,M-Pesa
17629,3485,20240711,2086.34,M-Pesa
17630,3485,20240815,2172.37,Cash
17631,3487,20240508,15651.15,M-Pesa
17632,3487,20240606,11154.52,Bank Transfer
17633,3487,20240706,15084.13,Bank Transfer
17634,3488,20240224,13200.55,M-Pesa
17635,3488,20240406,14207.95,M-Pesa
17636,3488,20240418,17784.07,M-Pesa
17637,3488,20240524,13496.37,M-Pesa
17638,3488,20240620,13346.4,M-Pesa
17639,3488,20240722,5782.65,M-Pesa
17640,3488,20240826,13511.91,Standing Order
17641,3488,20240910,13177.8,Bank Transfer
17642,3488,20241022,14467.83,Bank Transfer
17643,3489,20241125,15865.37,M-Pesa
17644,3489,20241218,14834.81,M-Pesa
17645,3489,20250122,14657.2,M-Pesa
17646,3489,20250223,16257.49,Standing Order
17647,3489,20250316,15770.21,Bank Transfer
17648,3489,20250413,16496.02,M-Pesa
17649,3489,20250521,15189.75,Bank Transfer
17650,3489,20250623,16855.14,M-Pesa
17651,3489,20250721,15620.14,Bank Transfer
17652,3489,20250822,17062.31,M-Pesa
17653,3489,20250922,15249.2,M-Pesa
17654,3490,20250311,6955.14,M-Pesa
17655,3490,20250408,7062.44,M-Pesa
17656,3490,20250507,5581.76,Standing Order
17657,3491,20240806,1029.79,M-Pesa
17658,3491,20241006,1302.02,M-Pesa
17659,3491,20241103,956.8,M-Pesa
17660,3491,20241130,853.84,M-Pesa
17661,3491,20250203,973.16,Cash
17662,3491,20250305,545.94,M-Pesa
17663,3491,20250403,1016.35,M-Pesa
17664,3491,20250504,1176.94,M-Pesa
17665,3491,20250623,740.63,M-Pesa
17666,3492,20240531,20590.67,M-Pesa
17667,3492,20240629,20766.63,M-Pesa
17668,3492,20240731,25963.65,M-Pesa
17669,3493,20240405,12227.82,Bank Transfer
17670,3493,20240508,13042.27,M-Pesa
17671,3493,20240527,11718.59,M-Pesa
17672,3493,20240703,13211.96,Cash
17673,3493,20240728,13214.78,Cash
17674,3493,20240902,12796.19,M-Pesa
17675,3493,20241003,13179.47,M-Pesa
17676,3493,20241029,13117.12,M-Pesa
17677,3493,20241130,13350.05,M-Pesa
17678,3494,20241123,856.85,M-Pesa
17679,3494,20241228,946.55,M-Pesa
17680,3494,20250120,904.14,M-Pesa
17681,3494,20250226,981.66,M-Pesa
17682,3494,20250324,983.3,Cash
17683,3494,20250418,985.33,Cash
17684,3494,20250523,737.93,Bank Transfer
17685,3494,20250621,612.9,M-Pesa
17686,3494,20250722,548.52,Bank Transfer
17687,3494,20250822,929.22,M-Pesa
17688,3494,20250920,814.04,M-Pesa
17689,3494,20251020,1175.58,M-Pesa
17690,3494,20251115,1184.44,M-Pesa
17691,3494,20251224,916.97,M-Pesa
17692,3495,20251226,608.86,Bank Transfer
17693,3496,20240517,25675.32,Standing Order
17694,3496,20240614,43405.66,Bank Transfer
17695,3496,20240717,32995.37,Standing Order
17696,3496,20240812,40364.58,Bank Transfer
17697,3498,20240616,14547.91,M-Pesa
17698,3498,20240716,13658.95,M-Pesa
17699,3498,20240820,19705.98,M-Pesa
17700,3498,20240918,18073.82,Bank Transfer
17701,3498,20241019,15294.68,M-Pesa
17702,3498,20241113,14696.66,M-Pesa
17703,3498,20241213,17079.19,M-Pesa
17704,3498,20250116,14779.46,M-Pesa
17705,3499,20250606,5546.88,M-Pesa
17706,3499,20250710,5443.69,M-Pesa
17707,3499,20250807,6636.96,M-Pesa
17708,3499,20250908,6143.82,Cash
17709,3499,20251005,5197.46,M-Pesa
17710,3500,20240306,20957.48,Cash
17711,3500,20240424,21071.64,Cash
17712,3500,20240515,20676.29,M-Pesa
17713,3500,20240609,19972.31,M-Pesa
17714,3500,20240706,8429.83,Cash
17715,3500,20240811,11578.97,M-Pesa
17716,3500,20240911,18816.1,Bank Transfer
17717,3500,20241017,19926.93,M-Pesa
17718,3500,20241110,19965.73,M-Pesa
17719,3500,20241211,19469.13,M-Pesa
17720,3500,20250203,19955.06,M-Pesa
17721,3500,20250321,20987.08,M-Pesa
17722,3500,20250406,15207.09,Standing Order
17723,3500,20250430,21258.25,M-Pesa
17724,3501,20240703,8812.83,M-Pesa
17725,3501,20240725,15858.42,M-Pesa
17726,3501,20240818,14553.21,Cash
17727,3501,20240925,15195.46,Cash
17728,3502,20240212,12527.86,Bank Transfer
17729,3502,20240308,12630.1,M-Pesa
17730,3502,20240402,19753.14,M-Pesa
17731,3502,20240505,12504.56,M-Pesa
17732,3502,20240612,13316.58,M-Pesa
17733,3502,20240703,11656.65,M-Pesa
17734,3502,20240805,12401.41,M-Pesa
17735,3502,20240906,9620.52,M-Pesa
17736,3502,20241008,9661.48,Cash
17737,3502,20241107,13770.28,M-Pesa
17738,3502,20241203,16445.76,Bank Transfer
17739,3503,20250521,3492.98,M-Pesa
17740,3503,20250612,2380.19,Bank Transfer
17741,3503,20250718,3601.16,M-Pesa
17742,3503,20250817,3278.75,Bank Transfer
17743,3504,20250717,20986.78,Cash
17744,3504,20250811,15623.63,M-Pesa
17745,3504,20250908,15336.08,Cash
17746,3505,20240605,10856.35,M-Pesa
17747,3505,20240709,10637.57,M-Pesa
17748,3505,20241004,11191.51,M-Pesa
17749,3506,20241225,18303.04,M-Pesa
17750,3506,20250123,26231.41,M-Pesa
17751,3506,20250226,25842.6,Bank Transfer
17752,3506,20250323,26926.13,M-Pesa
17753,3506,20250426,25359.89,Bank Transfer
17754,3506,20250528,26103.82,Bank Transfer
17755,3506,20250625,19534.41,M-Pesa
17756,3506,20250724,25584.99,Cash
17757,3506,20250824,25288.08,M-Pesa
17758,3506,20250920,25785.36,M-Pesa
17759,3506,20251025,18776.42,M-Pesa
17760,3506,20251129,40274.6,M-Pesa
17761,3506,20251222,25847.94,M-Pesa
17762,3507,20240902,20389.56,Bank Transfer
17763,3507,20240925,9436.31,M-Pesa
17764,3507,20241105,20965.68,M-Pesa
17765,3507,20241206,19867.68,Cash
17766,3508,20240227,4989.29,Bank Transfer
17767,3508,20240410,6787.76,M-Pesa
17768,3508,20240509,7075.83,Cash
17769,3508,20240531,6813.68,Bank Transfer
17770,3509,20240301,57325.89,M-Pesa
17771,3509,20240320,68788.63,Standing Order
17772,3509,20240501,56633.44,M-Pesa
17773,3509,20240524,52900.42,M-Pesa
17774,3509,20240731,90639.55,Bank Transfer
17775,3510,20251215,12258.8,M-Pesa
17776,3511,20250518,10766.08,M-Pesa
17777,3511,20250622,18825.94,M-Pesa
17778,3511,20250712,19048.48,Cash
17779,3511,20250817,17902.73,M-Pesa
17780,3511,20250917,19446.54,Cash
17781,3512,20250523,12742.98,Bank Transfer
17782,3512,20250627,12239.18,M-Pesa
17783,3512,20250725,12673.48,M-Pesa
17784,3512,20250902,12090.56,M-Pesa
17785,3512,20250925,12801.85,M-Pesa
17786,3512,20251028,11786.31,M-Pesa
17787,3512,20251130,12355.74,M-Pesa
17788,3512,20251226,15535.88,M-Pesa
17789,3513,20240830,3271.84,M-Pesa
17790,3513,20240929,6766.42,Standing Order
17791,3513,20241104,6409.49,Standing Order
17792,3513,20241201,4847.14,Standing Order
17793,3513,20250102,6770.16,M-Pesa
17794,3513,20250121,7420.68,M-Pesa
17795,3513,20250225,8320.95,M-Pesa
17796,3513,20250328,6225.14,Bank Transfer
17797,3513,20250502,7016.79,Cash
17798,3513,20250526,6581.26,M-Pesa
17799,3513,20250706,6580.42,Cash
17800,3513,20250803,8411.03,M-Pesa
17801,3514,20240815,48529.16,M-Pesa
17802,3514,20240831,40907.3,Standing Order
17803,3514,20241013,40645.08,M-Pesa
17804,3515,20250831,48074.44,Cash
17805,3515,20250930,47657.35,M-Pesa
17806,3515,20251030,43626.83,M-Pesa
17807,3515,20251202,49903.33,Cash
17808,3516,20241208,20596.77,Bank Transfer
17809,3516,20250111,15373.82,Cash
17810,3516,20250222,19979.52,M-Pesa
17811,3516,20250315,15660.64,Standing Order
17812,3517,20240411,2633.47,M-Pesa
17813,3517,20240513,1839.63,M-Pesa
17814,3518,20250120,10567.66,Bank Transfer
17815,3518,20250222,11298.35,Bank Transfer
17816,3518,20250325,11469.05,Cash
17817,3518,20250423,11306.98,M-Pesa
17818,3518,20250519,11877.54,M-Pesa
17819,3519,20250215,124863.53,Cash
17820,3519,20250321,122352.27,Standing Order
17821,3520,20250320,12151.9,Standing Order
17822,3520,20250428,13358.1,Cash
17823,3520,20250519,5727.2,M-Pesa
17824,3520,20250620,14922.82,M-Pesa
17825,3520,20250715,11550.61,Bank Transfer
17826,3520,20250818,15153.0,Bank Transfer
17827,3521,20250308,1097.23,M-Pesa
17828,3521,20250326,745.08,Bank Transfer
17829,3521,20250416,1072.2,Standing Order
17830,3521,20250531,1134.57,Bank Transfer
17831,3521,20250701,1048.52,M-Pesa
17832,3521,20250801,1273.72,Standing Order
17833,3521,20250830,1127.56,M-Pesa
17834,3521,20250921,1139.32,Cash
17835,3521,20251027,1048.14,M-Pesa
17836,3521,20251123,804.97,M-Pesa
17837,3521,20251223,1361.92,Standing Order
17838,3523,20240728,26806.42,M-Pesa
17839,3523,20240906,31177.14,M-Pesa
17840,3523,20240924,48511.69,M-Pesa
17841,3523,20241026,32937.12,M-Pesa
17842,3524,20250504,8293.79,M-Pesa
17843,3524,20250708,11248.83,Bank Transfer
17844,3524,20250809,9177.29,M-Pesa
17845,3524,20250831,9707.36,Standing Order
17846,3524,20250928,7826.44,Bank Transfer
17847,3528,20250711,6022.53,Standing Order
17848,3528,20250814,8183.96,Cash
17849,3528,20250903,9511.06,Standing Order
17850,3528,20251014,6506.33,Standing Order
17851,3528,20251114,4382.61,Cash
17852,3528,20251213,6484.59,M-Pesa
17853,3529,20240411,1547.84,M-Pesa
17854,3529,20240517,1490.19,Bank Transfer
17855,3529,20240618,1646.15,M-Pesa
17856,3529,20240713,1984.22,M-Pesa
17857,3529,20240816,1531.2,M-Pesa
17858,3529,20240919,1423.19,Standing Order
17859,3529,20241028,741.72,Bank Transfer
17860,3529,20241214,1502.37,Cash
17861,3531,20240221,9324.39,M-Pesa
17862,3531,20240324,6256.49,Bank Transfer
17863,3531,20240423,9164.49,Cash
17864,3531,20240519,8702.09,Bank Transfer
17865,3531,20240620,8734.23,M-Pesa
17866,3531,20240714,8310.61,Bank Transfer
17867,3531,20240822,8559.36,M-Pesa
17868,3531,20240913,6459.29,Cash
17869,3531,20241019,4487.01,Bank Transfer
17870,3531,20241126,9269.14,M-Pesa
17871,3531,20241222,4481.08,M-Pesa
17872,3531,20250118,9199.37,Bank Transfer
17873,3531,20250227,9039.23,M-Pesa
17874,3531,20250319,8185.89,Bank Transfer
17875,3531,20250418,7032.21,Bank Transfer
17876,3531,20250517,8875.15,M-Pesa
17877,3531,20250617,8753.5,M-Pesa
17878,3531,20250720,4124.09,Bank Transfer
17879,3531,20250812,13535.52,M-Pesa
17880,3531,20250917,8640.65,M-Pesa
17881,3531,20251012,7106.46,Bank Transfer
17882,3531,20251123,9171.02,Standing Order
17883,3532,20250314,89092.61,Standing Order
17884,3532,20250407,97737.62,Bank Transfer
17885,3532,20250503,91277.78,Cash
17886,3532,20250526,81833.18,M-Pesa
17887,3533,20241217,19581.28,M-Pesa
17888,3533,20250121,19816.44,Cash
17889,3533,20250319,19564.97,Bank Transfer
17890,3533,20250417,21986.93,M-Pesa
17891,3533,20250522,26576.38,M-Pesa
17892,3533,20250614,19331.43,M-Pesa
17893,3534,20250713,29005.19,M-Pesa
17894,3534,20250730,29149.19,M-Pesa
17895,3534,20250903,29999.21,Standing Order
17896,3535,20250821,35334.36,M-Pesa
17897,3536,20250825,43880.84,M-Pesa
17898,3536,20250923,33764.93,Bank Transfer
17899,3536,20251021,34482.81,M-Pesa
17900,3537,20240718,19732.99,Standing Order
17901,3537,20240808,19060.54,M-Pesa
17902,3537,20240910,20735.66,M-Pesa
17903,3538,20250730,15418.13,M-Pesa
17904,3538,20250908,38045.29,Cash
17905,3538,20251003,37166.63,M-Pesa
17906,3538,20251108,42819.13,M-Pesa
17907,3539,20250906,16122.3,M-Pesa
17908,3540,20240221,17018.12,Standing Order
17909,3540,20240318,14065.49,M-Pesa
17910,3540,20240418,17961.24,M-Pesa
17911,3540,20240512,17272.94,M-Pesa
17912,3540,20240617,17067.54,M-Pesa
17913,3540,20240719,18774.61,M-Pesa
17914,3540,20240811,7652.74,M-Pesa
17915,3540,20240914,17415.35,M-Pesa
17916,3540,20241023,18437.77,M-Pesa
17917,3540,20241118,17552.48,Standing Order
17918,3540,20241215,15087.93,Cash
17919,3540,20250106,11377.29,Bank Transfer
17920,3540,20250217,17362.25,M-Pesa
17921,3540,20250306,18370.07,M-Pesa
17922,3540,20250411,18790.39,M-Pesa
17923,3540,20250520,15378.11,M-Pesa
17924,3540,20250606,18056.35,M-Pesa
17925,3541,20250510,13551.68,M-Pesa
17926,3541,20250609,16045.94,M-Pesa
17927,3541,20250706,23169.27,M-Pesa
17928,3542,20240505,27040.21,M-Pesa
17929,3542,20240602,25745.48,Standing Order
17930,3542,20240707,27170.66,M-Pesa
17931,3542,20240803,26372.97,Bank Transfer
17932,3542,20240828,25992.54,M-Pesa
17933,3542,20241009,24794.09,Bank Transfer
17934,3542,20241029,26566.98,M-Pesa
17935,3542,20241117,26328.3,M-Pesa
17936,3542,20250102,26392.34,Bank Transfer
17937,3542,20250128,26097.36,M-Pesa
17938,3543,20250315,9646.73,M-Pesa
17939,3543,20250409,19765.65,M-Pesa
17940,3543,20250518,17401.49,M-Pesa
17941,3543,20250611,19292.23,Standing Order
17942,3543,20250814,20341.89,M-Pesa
17943,3543,20250920,20417.6,M-Pesa
17944,3543,20251012,18008.54,M-Pesa
17945,3543,20251102,18122.23,Cash
17946,3544,20240715,30317.7,Bank Transfer
